Date,Open,High,Low,Close,Adj Close,Volume,Yesterday_Open,Yesterday_High,Yesterday_Low,Yesterday_Close,Yesterday_AdjClose,Yesterday_Volumne,Market
1/8/15,4689.540039,4741.379883,4688.02002,4736.189941,4736.189941,2105450000,4626.839844,4652.720215,4613.899902,4650.470215,4650.470215,1957950000,Green
1/9/15,4744.470215,4744.709961,4681.240234,4704.069824,4704.069824,1715830000,4689.540039,4741.379883,4688.02002,4736.189941,4736.189941,2105450000,Red
1/12/15,4714.069824,4715.810059,4650.649902,4664.709961,4664.709961,1861960000,4744.470215,4744.709961,4681.240234,4704.069824,4704.069824,1715830000,Red
1/13/15,4708.740234,4751.339844,4624.279785,4661.5,4661.5,2162180000,4714.069824,4715.810059,4650.649902,4664.709961,4664.709961,1861960000,Red
1/14/15,4610.759766,4655.370117,4595.97998,4639.319824,4639.319824,2073810000,4708.740234,4751.339844,4624.279785,4661.5,4661.5,2162180000,Red
1/15/15,4657.459961,4663.959961,4567.390137,4570.819824,4570.819824,1976260000,4610.759766,4655.370117,4595.97998,4639.319824,4639.319824,2073810000,Red
1/16/15,4566.379883,4635.819824,4563.109863,4634.379883,4634.379883,1970520000,4657.459961,4663.959961,4567.390137,4570.819824,4570.819824,1976260000,Green
1/20/15,4655.839844,4665.649902,4601.100098,4654.850098,4654.850098,1835040000,4566.379883,4635.819824,4563.109863,4634.379883,4634.379883,1970520000,Green
1/21/15,4641.950195,4692.459961,4629.589844,4667.419922,4667.419922,1847420000,4655.839844,4665.649902,4601.100098,4654.850098,4654.850098,1835040000,Green
1/22/15,4690.930176,4752.600098,4644.569824,4750.399902,4750.399902,1996550000,4641.950195,4692.459961,4629.589844,4667.419922,4667.419922,1847420000,Green
1/23/15,4748.189941,4771.180176,4737.950195,4757.879883,4757.879883,1653830000,4690.930176,4752.600098,4644.569824,4750.399902,4750.399902,1996550000,Green
1/26/15,4752.359863,4774.180176,4734.200195,4771.759766,4771.759766,1717510000,4748.189941,4771.180176,4737.950195,4757.879883,4757.879883,1653830000,Green
1/27/15,4698.22998,4721.870117,4659.830078,4681.5,4681.5,1954160000,4752.359863,4774.180176,4734.200195,4771.759766,4771.759766,1717510000,Red
1/28/15,4740.689941,4742.060059,4637.47998,4637.990234,4637.990234,2118680000,4698.22998,4721.870117,4659.830078,4681.5,4681.5,1954160000,Red
1/29/15,4635.72998,4688.410156,4601.759766,4683.410156,4683.410156,2110710000,4740.689941,4742.060059,4637.47998,4637.990234,4637.990234,2118680000,Green
1/30/15,4671.209961,4703.810059,4631.100098,4635.240234,4635.240234,2264230000,4635.72998,4688.410156,4601.759766,4683.410156,4683.410156,2110710000,Red
2/2/15,4650.600098,4676.689941,4580.459961,4676.689941,4676.689941,2006450000,4671.209961,4703.810059,4631.100098,4635.240234,4635.240234,2264230000,Green
2/3/15,4693.25,4727.740234,4670.819824,4727.740234,4727.740234,2153520000,4650.600098,4676.689941,4580.459961,4676.689941,4676.689941,2006450000,Green
2/4/15,4699.810059,4744.330078,4697.790039,4716.700195,4716.700195,2212960000,4693.25,4727.740234,4670.819824,4727.740234,4727.740234,2153520000,Red
2/5/15,4729.649902,4767.379883,4722.799805,4765.100098,4765.100098,2036590000,4699.810059,4744.330078,4697.790039,4716.700195,4716.700195,2212960000,Green
2/6/15,4768.839844,4787.180176,4731.220215,4744.399902,4744.399902,2034060000,4729.649902,4767.379883,4722.799805,4765.100098,4765.100098,2036590000,Red
2/9/15,4723.72998,4749.470215,4719.609863,4726.009766,4726.009766,1654680000,4768.839844,4787.180176,4731.220215,4744.399902,4744.399902,2034060000,Red
2/10/15,4754.629883,4793.27002,4737.120117,4787.640137,4787.640137,1773730000,4723.72998,4749.470215,4719.609863,4726.009766,4726.009766,1654680000,Green
2/11/15,4788.370117,4810.359863,4780.129883,4801.180176,4801.180176,1793630000,4754.629883,4793.27002,4737.120117,4787.640137,4787.640137,1773730000,Green
2/12/15,4828.080078,4857.609863,4823.569824,4857.609863,4857.609863,2075470000,4788.370117,4810.359863,4780.129883,4801.180176,4801.180176,1793630000,Green
2/13/15,4869.72998,4893.839844,4860.120117,4893.839844,4893.839844,1942240000,4828.080078,4857.609863,4823.569824,4857.609863,4857.609863,2075470000,Green
2/17/15,4889.990234,4901.890137,4880.640137,4899.27002,4899.27002,1751490000,4869.72998,4893.839844,4860.120117,4893.839844,4893.839844,1942240000,Green
2/18/15,4890.839844,4907.5,4885.600098,4906.359863,4906.359863,1684800000,4889.990234,4901.890137,4880.640137,4899.27002,4899.27002,1751490000,Green
2/19/15,4901.509766,4929.529785,4900.629883,4924.700195,4924.700195,1592890000,4890.839844,4907.5,4885.600098,4906.359863,4906.359863,1684800000,Green
2/20/15,4919.779785,4957.02002,4905.589844,4955.970215,4955.970215,1761140000,4901.509766,4929.529785,4900.629883,4924.700195,4924.700195,1592890000,Green
2/23/15,4953.100098,4960.970215,4939.560059,4960.970215,4960.970215,1754850000,4919.779785,4957.02002,4905.589844,4955.970215,4955.970215,1761140000,Green
2/24/15,4956.209961,4971.180176,4945.140137,4968.120117,4968.120117,1834890000,4953.100098,4960.970215,4939.560059,4960.970215,4960.970215,1754850000,Green
2/25/15,4960.359863,4984.240234,4956,4967.140137,4967.140137,1848560000,4956.209961,4971.180176,4945.140137,4968.120117,4968.120117,1834890000,Red
2/26/15,4969.27002,4989.109863,4955.509766,4987.890137,4987.890137,1905550000,4960.359863,4984.240234,4956,4967.140137,4967.140137,1848560000,Green
2/27/15,4985.029785,4989.25,4960.870117,4963.529785,4963.529785,1955590000,4969.27002,4989.109863,4955.509766,4987.890137,4987.890137,1905550000,Red
3/2/15,4973.430176,5008.569824,4972.009766,5008.100098,5008.100098,1931110000,4985.029785,4989.25,4960.870117,4963.529785,4963.529785,1955590000,Green
3/3/15,4990.700195,4996.660156,4956.069824,4979.899902,4979.899902,2018900000,4973.430176,5008.569824,4972.009766,5008.100098,5008.100098,1931110000,Red
3/4/15,4961.240234,4973.319824,4938.899902,4967.140137,4967.140137,1824830000,4990.700195,4996.660156,4956.069824,4979.899902,4979.899902,2018900000,Red
3/5/15,4979.950195,4993.52002,4963.100098,4982.810059,4982.810059,1724200000,4961.240234,4973.319824,4938.899902,4967.140137,4967.140137,1824830000,Green
3/6/15,4967.240234,4982.930176,4918.629883,4927.370117,4927.370117,1918220000,4979.950195,4993.52002,4963.100098,4982.810059,4982.810059,1724200000,Red
3/9/15,4936.080078,4950.470215,4920.819824,4942.439941,4942.439941,1696510000,4967.240234,4982.930176,4918.629883,4927.370117,4927.370117,1918220000,Green
3/10/15,4899.509766,4903.439941,4859.790039,4859.790039,4859.790039,1876010000,4936.080078,4950.470215,4920.819824,4942.439941,4942.439941,1696510000,Red
3/11/15,4866.939941,4876.089844,4846.790039,4849.939941,4849.939941,1846020000,4899.509766,4903.439941,4859.790039,4859.790039,4859.790039,1876010000,Red
3/12/15,4853.97998,4895.799805,4853.200195,4893.290039,4893.290039,1855110000,4866.939941,4876.089844,4846.790039,4849.939941,4849.939941,1846020000,Green
3/13/15,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000,4853.97998,4895.799805,4853.200195,4893.290039,4893.290039,1855110000,Red
3/16/15,4897.27002,4929.939941,4889.089844,4929.509766,4929.509766,1713480000,4885.540039,4904.470215,4842.799805,4871.759766,4871.759766,1851410000,Green
3/17/15,4912.649902,4944.910156,4907.02002,4937.430176,4937.430176,1724370000,4897.27002,4929.939941,4889.089844,4929.509766,4929.509766,1713480000,Green
3/18/15,4926.830078,5001.569824,4907.720215,4982.830078,4982.830078,1983570000,4912.649902,4944.910156,4907.02002,4937.430176,4937.430176,1724370000,Green
3/19/15,4982.02002,5000.02002,4979.939941,4992.379883,4992.379883,1674970000,4926.830078,5001.569824,4907.720215,4982.830078,4982.830078,1983570000,Green
3/20/15,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000,4982.02002,5000.02002,4979.939941,4992.379883,4992.379883,1674970000,Green
3/23/15,5020.600098,5031.390137,5010.970215,5010.970215,5010.970215,1608880000,5033.470215,5042.140137,5020.069824,5026.419922,5026.419922,2825670000,Red
3/24/15,5010.100098,5032.47998,4994.560059,4994.72998,4994.72998,1611670000,5020.600098,5031.390137,5010.970215,5010.970215,5010.970215,1608880000,Red
3/25/15,5002.830078,5006.759766,4876.52002,4876.52002,4876.52002,2219520000,5010.100098,5032.47998,4994.560059,4994.72998,4994.72998,1611670000,Red
3/26/15,4835.709961,4889.209961,4825.930176,4863.359863,4863.359863,2004960000,5002.830078,5006.759766,4876.52002,4876.52002,4876.52002,2219520000,Red
3/27/15,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000,4835.709961,4889.209961,4825.930176,4863.359863,4863.359863,2004960000,Green
3/30/15,4921.779785,4948.459961,4921.120117,4947.439941,4947.439941,1778520000,4863.740234,4899.259766,4859.660156,4891.220215,4891.220215,1678650000,Green
3/31/15,4925.910156,4940.870117,4899.310059,4900.879883,4900.879883,1837660000,4921.779785,4948.459961,4921.120117,4947.439941,4947.439941,1778520000,Red
4/1/15,4894.359863,4899.379883,4844.390137,4880.22998,4880.22998,1874960000,4925.910156,4940.870117,4899.310059,4900.879883,4900.879883,1837660000,Red
4/2/15,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000,4894.359863,4899.379883,4844.390137,4880.22998,4880.22998,1874960000,Green
4/6/15,4855.939941,4929.620117,4852.910156,4917.319824,4917.319824,1737560000,4885.410156,4901.330078,4872.959961,4886.939941,4886.939941,1563670000,Green
4/7/15,4917.5,4948.879883,4909.77002,4910.22998,4910.22998,1572940000,4855.939941,4929.620117,4852.910156,4917.319824,4917.319824,1737560000,Red
4/8/15,4914.149902,4956.720215,4914.149902,4950.819824,4950.819824,1714210000,4917.5,4948.879883,4909.77002,4910.22998,4910.22998,1572940000,Green
4/9/15,4950.839844,4975.930176,4928.109863,4974.560059,4974.560059,1729750000,4914.149902,4956.720215,4914.149902,4950.819824,4950.819824,1714210000,Green
4/10/15,4977.029785,4996.080078,4970.02002,4995.97998,4995.97998,1494240000,4950.839844,4975.930176,4928.109863,4974.560059,4974.560059,1729750000,Green
4/13/15,5001.549805,5024.25,4985.959961,4988.25,4988.25,1544190000,4977.029785,4996.080078,4970.02002,4995.97998,4995.97998,1494240000,Red
4/14/15,4988.819824,4996.819824,4952.009766,4977.290039,4977.290039,1571360000,5001.549805,5024.25,4985.959961,4988.25,4988.25,1544190000,Red
4/15/15,4992.620117,5021.189941,4989.240234,5011.02002,5011.02002,1795530000,4988.819824,4996.819824,4952.009766,4977.290039,4977.290039,1571360000,Green
4/16/15,4999.359863,5016,4996,5007.790039,5007.790039,1662850000,4992.620117,5021.189941,4989.240234,5011.02002,5011.02002,1795530000,Red
4/17/15,4966.109863,4974.089844,4912.330078,4931.810059,4931.810059,1985190000,4999.359863,5016,4996,5007.790039,5007.790039,1662850000,Red
4/20/15,4958.069824,5000.200195,4952.680176,4994.600098,4994.600098,1646340000,4966.109863,4974.089844,4912.330078,4931.810059,4931.810059,1985190000,Green
4/21/15,5023.959961,5028.220215,5009.509766,5014.100098,5014.100098,1721260000,4958.069824,5000.200195,4952.680176,4994.600098,4994.600098,1646340000,Green
4/22/15,5026.569824,5040.649902,4992.620117,5035.169922,5035.169922,1696380000,5023.959961,5028.220215,5009.509766,5014.100098,5014.100098,1721260000,Green
4/23/15,5020.220215,5073.089844,5019.290039,5056.060059,5056.060059,1858620000,5026.569824,5040.649902,4992.620117,5035.169922,5035.169922,1696380000,Green
4/24/15,5096.339844,5100.370117,5081.209961,5092.080078,5092.080078,1895150000,5020.220215,5073.089844,5019.290039,5056.060059,5056.060059,1858620000,Green
4/27/15,5104.359863,5119.830078,5053.540039,5060.25,5060.25,2172470000,5096.339844,5100.370117,5081.209961,5092.080078,5092.080078,1895150000,Red
4/28/15,5063.259766,5075.299805,5006.279785,5055.419922,5055.419922,2032500000,5104.359863,5119.830078,5053.540039,5060.25,5060.25,2172470000,Red
4/29/15,5028.450195,5053.839844,4999.830078,5023.640137,5023.640137,1871300000,5063.259766,5075.299805,5006.279785,5055.419922,5055.419922,2032500000,Red
4/30/15,4996.990234,5015.959961,4921.549805,4941.419922,4941.419922,2269290000,5028.450195,5053.839844,4999.830078,5023.640137,5023.640137,1871300000,Red
5/1/15,4966.319824,5005.390137,4962.740234,5005.390137,5005.390137,1854400000,4996.990234,5015.959961,4921.549805,4941.419922,4941.419922,2269290000,Green
5/4/15,5018.350098,5043.620117,5013.02002,5016.930176,5016.930176,1668200000,4966.319824,5005.390137,4962.740234,5005.390137,5005.390137,1854400000,Green
5/5/15,5000.200195,5008.27002,4934.339844,4939.330078,4939.330078,2069490000,5018.350098,5043.620117,5013.02002,5016.930176,5016.930176,1668200000,Red
5/6/15,4956.700195,4965.100098,4888.169922,4919.640137,4919.640137,2144620000,5000.200195,5008.27002,4934.339844,4939.330078,4939.330078,2069490000,Red
5/7/15,4917.75,4957.120117,4914.529785,4945.540039,4945.540039,2042960000,4956.700195,4965.100098,4888.169922,4919.640137,4919.640137,2144620000,Green
5/8/15,4991.629883,5014.330078,4989.259766,5003.549805,5003.549805,1978760000,4917.75,4957.120117,4914.529785,4945.540039,4945.540039,2042960000,Green
5/11/15,5003.259766,5017.379883,4992.02002,4993.569824,4993.569824,1731390000,4991.629883,5014.330078,4989.259766,5003.549805,5003.549805,1978760000,Red
5/12/15,4966.439941,4995.5,4931.600098,4976.189941,4976.189941,0,5003.259766,5017.379883,4992.02002,4993.569824,4993.569824,1731390000,Red
5/13/15,4991.419922,5012.970215,4977.490234,4981.689941,4981.689941,1672260000,4966.439941,4995.5,4931.600098,4976.189941,4976.189941,0,Green
5/14/15,5016.680176,5051.720215,4999.649902,5050.799805,5050.799805,1741970000,4991.419922,5012.970215,4977.490234,4981.689941,4981.689941,1672260000,Green
5/15/15,5059.149902,5062.649902,5034.839844,5048.290039,5048.290039,1667260000,5016.680176,5051.720215,4999.649902,5050.799805,5050.799805,1741970000,Red
5/18/15,5040.919922,5084.5,5037.540039,5078.439941,5078.439941,1643870000,5059.149902,5062.649902,5034.839844,5048.290039,5048.290039,1667260000,Green
5/19/15,5080.439941,5087.350098,5062.799805,5070.029785,5070.029785,1750980000,5040.919922,5084.5,5037.540039,5078.439941,5078.439941,1643870000,Red
5/20/15,5072.439941,5097.52002,5050.209961,5071.740234,5071.740234,1786830000,5080.439941,5087.350098,5062.799805,5070.029785,5070.029785,1750980000,Green
5/21/15,5065.939941,5098.22998,5062.509766,5090.790039,5090.790039,1683670000,5072.439941,5097.52002,5050.209961,5071.740234,5071.740234,1786830000,Green
5/22/15,5085.390137,5103.839844,5085.189941,5089.359863,5089.359863,1544920000,5065.939941,5098.22998,5062.509766,5090.790039,5090.790039,1683670000,Red
5/26/15,5076.910156,5081.169922,5016.740234,5032.75,5032.75,1731950000,5085.390137,5103.839844,5085.189941,5089.359863,5089.359863,1544920000,Red
5/27/15,5047.859863,5111.540039,5039.370117,5106.589844,5106.589844,1809550000,5076.910156,5081.169922,5016.740234,5032.75,5032.75,1731950000,Green
5/28/15,5096.339844,5106.649902,5080.25,5097.97998,5097.97998,1741420000,5047.859863,5111.540039,5039.370117,5106.589844,5106.589844,1809550000,Red
5/29/15,5093.100098,5099.399902,5057.589844,5070.029785,5070.029785,2024170000,5096.339844,5106.649902,5080.25,5097.97998,5097.97998,1741420000,Red
6/1/15,5094.939941,5099.009766,5045.669922,5082.930176,5082.930176,1902120000,5093.100098,5099.399902,5057.589844,5070.029785,5070.029785,2024170000,Green
6/2/15,5063.470215,5100.02002,5047.350098,5076.52002,5076.52002,1729750000,5094.939941,5099.009766,5045.669922,5082.930176,5082.930176,1902120000,Red
6/3/15,5098.47998,5114.600098,5084.990234,5099.22998,5099.22998,1852680000,5063.470215,5100.02002,5047.350098,5076.52002,5076.52002,1729750000,Green
6/4/15,5078.220215,5101.109863,5046.290039,5059.120117,5059.120117,1813960000,5098.47998,5114.600098,5084.990234,5099.22998,5099.22998,1852680000,Red
6/5/15,5057.040039,5074.97998,5025.52002,5068.459961,5068.459961,1842890000,5078.220215,5101.109863,5046.290039,5059.120117,5059.120117,1813960000,Green
6/8/15,5066.649902,5069,5014.060059,5021.629883,5021.629883,1712210000,5057.040039,5074.97998,5025.52002,5068.459961,5068.459961,1842890000,Red
6/9/15,5013.129883,5027.02002,4974.620117,5013.870117,5013.870117,1754340000,5066.649902,5069,5014.060059,5021.629883,5021.629883,1712210000,Red
6/10/15,5029.410156,5086.660156,5024.169922,5076.689941,5076.689941,1792980000,5013.129883,5027.02002,4974.620117,5013.870117,5013.870117,1754340000,Green
6/11/15,5088.259766,5101.390137,5075.049805,5082.509766,5082.509766,1623950000,5029.410156,5086.660156,5024.169922,5076.689941,5076.689941,1792980000,Green
6/12/15,5060.240234,5067.959961,5043.240234,5051.100098,5051.100098,1428900000,5088.259766,5101.390137,5075.049805,5082.509766,5082.509766,1623950000,Red
6/15/15,5011.790039,5035.370117,4985.939941,5029.970215,5029.970215,1790280000,5060.240234,5067.959961,5043.240234,5051.100098,5051.100098,1428900000,Red
6/16/15,5023.580078,5063.060059,5022.560059,5055.549805,5055.549805,1654820000,5011.790039,5035.370117,4985.939941,5029.970215,5029.970215,1790280000,Green
6/17/15,5067.680176,5080.109863,5042.25,5064.879883,5064.879883,1712820000,5023.580078,5063.060059,5022.560059,5055.549805,5055.549805,1654820000,Green
6/18/15,5082.060059,5143.319824,5082.029785,5132.950195,5132.950195,1877920000,5067.680176,5080.109863,5042.25,5064.879883,5064.879883,1712820000,Green
6/19/15,5139.77002,5140.169922,5113.939941,5117,5117,2468310000,5082.060059,5143.319824,5082.029785,5132.950195,5132.950195,1877920000,Red
6/22/15,5147.870117,5162.129883,5142.779785,5153.970215,5153.970215,1619970000,5139.77002,5140.169922,5113.939941,5117,5117,2468310000,Green
6/23/15,5161.680176,5163.410156,5139.330078,5160.089844,5160.089844,1613540000,5147.870117,5162.129883,5142.779785,5153.970215,5153.970215,1619970000,Green
6/24/15,5151.379883,5164.359863,5121.640137,5122.410156,5122.410156,1628800000,5161.680176,5163.410156,5139.330078,5160.089844,5160.089844,1613540000,Red
6/25/15,5139.47998,5141.709961,5102.160156,5112.189941,5112.189941,1614760000,5151.379883,5164.359863,5121.640137,5122.410156,5122.410156,1628800000,Red
6/26/15,5113.259766,5121.470215,5060.819824,5080.509766,5080.509766,3843810000,5139.47998,5141.709961,5102.160156,5112.189941,5112.189941,1614760000,Red
6/29/15,5021.209961,5051.009766,4956.22998,4958.470215,4958.470215,2025580000,5113.259766,5121.470215,5060.819824,5080.509766,5080.509766,3843810000,Red
6/30/15,5000.149902,5008.759766,4968.259766,4986.870117,4986.870117,2034430000,5021.209961,5051.009766,4956.22998,4958.470215,4958.470215,2025580000,Green
7/1/15,5029.049805,5038.549805,4994.459961,5013.120117,5013.120117,1814560000,5000.149902,5008.759766,4968.259766,4986.870117,4986.870117,2034430000,Green
7/2/15,5024.299805,5027.470215,4990.740234,5009.209961,5009.209961,1490810000,5029.049805,5038.549805,4994.459961,5013.120117,5013.120117,1814560000,Red
7/6/15,4963.799805,5020.709961,4960.930176,4991.939941,4991.939941,1741500000,5024.299805,5027.470215,4990.740234,5009.209961,5009.209961,1490810000,Red
7/7/15,4993.759766,5001.990234,4902.209961,4997.459961,4997.459961,2132080000,4963.799805,5020.709961,4960.930176,4991.939941,4991.939941,1741500000,Green
7/8/15,4953.97998,4965.450195,4901.509766,4909.759766,4909.759766,1931520000,4993.759766,5001.990234,4902.209961,4997.459961,4997.459961,2132080000,Red
7/9/15,4976.149902,4982.189941,4920.399902,4922.399902,4922.399902,1861600000,4953.97998,4965.450195,4901.509766,4909.759766,4909.759766,1931520000,Green
7/10/15,4981.240234,5008.049805,4966.509766,4997.700195,4997.700195,1590230000,4976.149902,4982.189941,4920.399902,4922.399902,4922.399902,1861600000,Green
7/13/15,5037.27002,5074.810059,5036.680176,5071.509766,5071.509766,1694140000,4981.240234,5008.049805,4966.509766,4997.700195,4997.700195,1590230000,Green
7/14/15,5077.120117,5116.52002,5075.120117,5104.890137,5104.890137,1682660000,5037.27002,5074.810059,5036.680176,5071.509766,5071.509766,1694140000,Green
7/15/15,5111.109863,5125.319824,5088.120117,5098.939941,5098.939941,1691350000,5077.120117,5116.52002,5075.120117,5104.890137,5104.890137,1682660000,Red
7/16/15,5138.180176,5163.180176,5128.560059,5163.180176,5163.180176,1823530000,5111.109863,5125.319824,5088.120117,5098.939941,5098.939941,1691350000,Green
7/17/15,5196.109863,5210.160156,5183.22998,5210.140137,5210.140137,1854450000,5138.180176,5163.180176,5128.560059,5163.180176,5163.180176,1823530000,Green
7/20/15,5223.180176,5231.939941,5201.490234,5218.859863,5218.859863,1814180000,5196.109863,5210.160156,5183.22998,5210.140137,5210.140137,1854450000,Green
7/21/15,5219.200195,5229,5196.299805,5208.120117,5208.120117,1774570000,5223.180176,5231.939941,5201.490234,5218.859863,5218.859863,1814180000,Red
7/22/15,5146.029785,5184.740234,5145.779785,5171.77002,5171.77002,2035730000,5219.200195,5229,5196.299805,5208.120117,5208.120117,1774570000,Red
7/23/15,5180.330078,5197,5137.640137,5146.410156,5146.410156,2003310000,5146.029785,5184.740234,5145.779785,5171.77002,5171.77002,2035730000,Red
7/24/15,5166.910156,5167.540039,5084.509766,5088.629883,5088.629883,2004380000,5180.330078,5197,5137.640137,5146.410156,5146.410156,2003310000,Red
7/27/15,5055.919922,5072.879883,5032.689941,5039.779785,5039.779785,1942520000,5166.910156,5167.540039,5084.509766,5088.629883,5088.629883,2004380000,Red
7/28/15,5063.439941,5097.689941,5025.609863,5089.209961,5089.209961,2025110000,5055.919922,5072.879883,5032.689941,5039.779785,5039.779785,1942520000,Green
7/29/15,5097.859863,5117.839844,5080.040039,5111.72998,5111.72998,1890350000,5063.439941,5097.689941,5025.609863,5089.209961,5089.209961,2025110000,Green
7/30/15,5100.299805,5135.649902,5070.620117,5128.779785,5128.779785,1908480000,5097.859863,5117.839844,5080.040039,5111.72998,5111.72998,1890350000,Green
7/31/15,5148.180176,5155.02002,5122.370117,5128.279785,5128.279785,1926360000,5100.299805,5135.649902,5070.620117,5128.779785,5128.779785,1908480000,Red
8/3/15,5134.339844,5143.080078,5082.319824,5115.379883,5115.379883,1790080000,5148.180176,5155.02002,5122.370117,5128.279785,5128.279785,1926360000,Red
8/4/15,5110.959961,5125.899902,5092.459961,5105.549805,5105.549805,1819700000,5134.339844,5143.080078,5082.319824,5115.379883,5115.379883,1790080000,Red
8/5/15,5132.77002,5175.259766,5131.859863,5139.939941,5139.939941,2041490000,5110.959961,5125.899902,5092.459961,5105.549805,5105.549805,1819700000,Green
8/6/15,5146.629883,5149.930176,5035.410156,5056.439941,5056.439941,2290950000,5132.77002,5175.259766,5131.859863,5139.939941,5139.939941,2041490000,Red
8/7/15,5043.970215,5055.560059,5006.149902,5043.540039,5043.540039,2008360000,5146.629883,5149.930176,5035.410156,5056.439941,5056.439941,2290950000,Red
8/10/15,5081.720215,5112.470215,5081.109863,5101.799805,5101.799805,1784930000,5043.970215,5055.560059,5006.149902,5043.540039,5043.540039,2008360000,Green
8/11/15,5069.160156,5089.330078,5013.450195,5036.790039,5036.790039,1912340000,5081.720215,5112.470215,5081.109863,5101.799805,5101.799805,1784930000,Red
8/12/15,4994.52002,5055.75,4945.790039,5044.390137,5044.390137,2089460000,5069.160156,5089.330078,5013.450195,5036.790039,5036.790039,1912340000,Green
8/13/15,5050.939941,5071.459961,5029.609863,5033.560059,5033.560059,1632340000,4994.52002,5055.75,4945.790039,5044.390137,5044.390137,2089460000,Red
8/14/15,5025.919922,5051.890137,5012.609863,5048.240234,5048.240234,1487630000,5050.939941,5071.459961,5029.609863,5033.560059,5033.560059,1632340000,Green
8/17/15,5032.339844,5092.689941,5022.419922,5091.700195,5091.700195,1510790000,5025.919922,5051.890137,5012.609863,5048.240234,5048.240234,1487630000,Green
8/18/15,5082.169922,5085.140137,5054.970215,5059.350098,5059.350098,1501540000,5032.339844,5092.689941,5022.419922,5091.700195,5091.700195,1510790000,Red
8/19/15,5039.029785,5060.930176,4992.850098,5019.049805,5019.049805,1785420000,5082.169922,5085.140137,5054.970215,5059.350098,5059.350098,1501540000,Red
8/20/15,4973.490234,4986.509766,4877.490234,4877.490234,4877.490234,2087000000,5039.029785,5060.930176,4992.850098,5019.049805,5019.049805,1785420000,Red
8/21/15,4801.040039,4856.75,4706.040039,4706.040039,4706.040039,2768540000,4973.490234,4986.509766,4877.490234,4877.490234,4877.490234,2087000000,Red
8/24/15,4351.609863,4694.899902,4292.140137,4526.25,4526.25,3508840000,4801.040039,4856.75,4706.040039,4706.040039,4706.040039,2768540000,Red
8/25/15,4687.27002,4689.540039,4506.100098,4506.490234,4506.490234,2612800000,4351.609863,4694.899902,4292.140137,4526.25,4526.25,3508840000,Red
8/26/15,4633.509766,4703.970215,4530.029785,4697.540039,4697.540039,2631660000,4687.27002,4689.540039,4506.100098,4506.490234,4506.490234,2612800000,Green
8/27/15,4761.049805,4818.709961,4721.790039,4812.709961,4812.709961,2368880000,4633.509766,4703.970215,4530.029785,4697.540039,4697.540039,2631660000,Green
8/28/15,4792.109863,4836.779785,4788.379883,4828.319824,4828.319824,1936540000,4761.049805,4818.709961,4721.790039,4812.709961,4812.709961,2368880000,Green
8/31/15,4798.680176,4824.609863,4763.419922,4776.509766,4776.509766,1839010000,4792.109863,4836.779785,4788.379883,4828.319824,4828.319824,1936540000,Red
9/1/15,4673.609863,4722.129883,4614.910156,4636.100098,4636.100098,2253750000,4798.680176,4824.609863,4763.419922,4776.509766,4776.509766,1839010000,Red
9/2/15,4704.419922,4749.97998,4659.410156,4749.97998,4749.97998,1929080000,4673.609863,4722.129883,4614.910156,4636.100098,4636.100098,2253750000,Green
9/3/15,4763.100098,4800.180176,4721.910156,4733.5,4733.5,1803320000,4704.419922,4749.97998,4659.410156,4749.97998,4749.97998,1929080000,Red
9/4/15,4670.350098,4712.669922,4657.819824,4683.919922,4683.919922,1574720000,4763.100098,4800.180176,4721.910156,4733.5,4733.5,1803320000,Red
9/8/15,4769.720215,4815.040039,4754.890137,4811.930176,4811.930176,1765600000,4670.350098,4712.669922,4657.819824,4683.919922,4683.919922,1574720000,Green
9/9/15,4856.27002,4862.879883,4746.72998,4756.529785,4756.529785,1963750000,4769.720215,4815.040039,4754.890137,4811.930176,4811.930176,1765600000,Red
9/10/15,4749.959961,4826.330078,4746.52002,4796.25,4796.25,1845770000,4856.27002,4862.879883,4746.72998,4756.529785,4756.529785,1963750000,Green
9/11/15,4770.72998,4822.339844,4763.149902,4822.339844,4822.339844,1686190000,4749.959961,4826.330078,4746.52002,4796.25,4796.25,1845770000,Green
9/14/15,4831.97998,4832,4791.080078,4805.759766,4805.759766,1467740000,4770.72998,4822.339844,4763.149902,4822.339844,4822.339844,1686190000,Red
9/15/15,4819.319824,4872.350098,4802.089844,4860.52002,4860.52002,1587460000,4831.97998,4832,4791.080078,4805.759766,4805.759766,1467740000,Green
9/16/15,4860.430176,4893.439941,4848.149902,4889.240234,4889.240234,1666380000,4819.319824,4872.350098,4802.089844,4860.52002,4860.52002,1587460000,Green
9/17/15,4884.109863,4960.870117,4880.5,4893.950195,4893.950195,1891510000,4860.430176,4893.439941,4848.149902,4889.240234,4889.240234,1666380000,Green
9/18/15,4828.709961,4878.709961,4819.089844,4827.22998,4827.22998,3272150000,4884.109863,4960.870117,4880.5,4893.950195,4893.950195,1891510000,Red
9/21/15,4851.97998,4881.459961,4795.910156,4828.950195,4828.950195,2021530000,4828.709961,4878.709961,4819.089844,4827.22998,4827.22998,3272150000,Green
